title,artist,artistBio,gender,date,medium,artUrl,imageUrl
R70-28,Jan J. Schoonhoven,"Dutch, 1914–1994",Male,1970,"Latex paint, paper, cardboard, and wood",http://www.moma.org/collection/works/80531,http://www.moma.org/media/W1siZiIsIjMxNzU0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ab42d9585fa2f6fe
Composition,Joaquín Torres-García,"Uruguayan, 1874–1949",Male,1931,Oil on canvas,http://www.moma.org/collection/works/79388,http://www.moma.org/media/W1siZiIsIjMxNzU1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b4d49a7c7c44dfd2
Sciencia,Maria Lassnig,"Austrian, 1919–2014",Female,1998,Oil on canvas,http://www.moma.org/collection/works/180916,http://www.moma.org/media/W1siZiIsIjMxNzY2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=44e7fc96ca4a98cb
Friendship,Agnes Martin,"American, born Canada. 1912–2004",Female,1963,Gold leaf and oil on canvas,http://www.moma.org/collection/works/79842,http://www.moma.org/media/W1siZiIsIjMxODA5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8794aab99951f611
Untitled,Mira Schendel,"Brazilian, born Switzerland. 1919–1988",Female,1963,Tempera on canvas,http://www.moma.org/collection/works/102059,http://www.moma.org/media/W1siZiIsIjMxODc3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d66115b56667e0b3
Memory: Past,Howardena Pindell,"American, born 1943",Female,1980-81,"Synthetic polymer paint, dye, paper, thread, tempera, photographic transfer, glitter, and powder on canvas",http://www.moma.org/collection/works/184593,http://www.moma.org/media/W1siZiIsIjMxODgwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=37e2f0fa6a55edb6
Imprints of a No. 50 Paintbrush Repeated at Regular Intervals of 30 cm,Niele Toroni,"Swiss, born 1937",Male,1968,Synthetic polymer paint on coated fabric,http://www.moma.org/collection/works/147099,http://www.moma.org/media/W1siZiIsIjMxODgxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6bbe05e6c8cc8fe0
Campbell's Soup Cans,Andy Warhol,"American, 1928–1987",Male,1962,Synthetic polymer paint on thirty-two canvases,http://www.moma.org/collection/works/79809,http://www.moma.org/media/W1siZiIsIjMxODI0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5dca10859ff02ad3
36 by 36,Sylvia Plimack Mangold,"American, born 1938",Female,1975,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/159569,http://www.moma.org/media/W1siZiIsIjMxODI0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d22a0b17190ed1ba
"Invisible Sun (algorithm 5, second letter form)",Julie Mehretu,"American, born Ethiopia 1970",Female,2014,Ink and synthetic polymer paint on canvas,http://www.moma.org/collection/works/186548,http://www.moma.org/media/W1siZiIsIjMxODIzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=56778cf88d0e7332
"Relational Painting, Number 60",Fritz Glarner,"American, born Switzerland. 1899–1972",Male,1952,Oil on canvas,http://www.moma.org/collection/works/80479,http://www.moma.org/media/W1siZiIsIjMyMDMxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c6efecd9ac610ef5
"Relational Painting, Number 85",Fritz Glarner,"American, born Switzerland. 1899–1972",Male,1957,Oil on canvas,http://www.moma.org/collection/works/80320,http://www.moma.org/media/W1siZiIsIjMyMDMxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a3603018743a3dfd
Lucky Strike,Stuart Davis,"American, 1892–1964",Male,1921,Oil on canvas,http://www.moma.org/collection/works/78934,http://www.moma.org/media/W1siZiIsIjMyMjc1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7e7228cf1370688c
Playthings of the Prince,Giorgio de Chirico,"Italian, born Greece. 1888–1978",Male,fall 1915,Oil on canvas,http://www.moma.org/collection/works/79783,http://www.moma.org/media/W1siZiIsIjMyMjc2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95683ab5d384fd84
Salt Shaker,Stuart Davis,"American, 1892–1964",Male,1931,Oil on canvas,http://www.moma.org/collection/works/79952,http://www.moma.org/media/W1siZiIsIjMyMjc2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=947e113b8c3a5a11
Visa,Stuart Davis,"American, 1892–1964",Male,1951,Oil on canvas,http://www.moma.org/collection/works/78397,http://www.moma.org/media/W1siZiIsIjMyMjc2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9cd79730cdf0e4bf
To the Last,Lynette Yiadom-Boakye,"British, born 1977",Female,2013,Oil on canvas,http://www.moma.org/collection/works/187631,http://www.moma.org/media/W1siZiIsIjMyMTg5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f03a95393a3b9b54
Where It Had Been,Lynette Yiadom-Boakye,"British, born 1977",Female,2013,Oil on canvas,http://www.moma.org/collection/works/187632,http://www.moma.org/media/W1siZiIsIjMyMTkwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5734a899ab8c96b4
Untitled,Carlos Zilio,"Brazilian, born 1944",Male,1974,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/186465,http://www.moma.org/media/W1siZiIsIjMyMTkwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=82438e1306751925
The Myriad Motives of Men,Lynette Yiadom-Boakye,"British, born 1977",Female,2014,Oil on canvas,http://www.moma.org/collection/works/187633,http://www.moma.org/media/W1siZiIsIjMyMTkwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2b01d6015194eac9
St. Elmo's Fire,Enrico Donati,"American, born Italy. 1909–2008",Male,1944,Oil on canvas,http://www.moma.org/collection/works/78923,http://www.moma.org/media/W1siZiIsIjMyMTkwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0c3e8113db10adb4
Untitled,Lee Bontecou,"American, born 1931",Female,1963,Soot and aniline dye on muslin,http://www.moma.org/collection/works/134553,http://www.moma.org/media/W1siZiIsIjMyMTkwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=665b4476b73051ee
"Street, Berlin",Ernst Ludwig Kirchner,"German, 1880–1938",Male,1913,Oil on canvas,http://www.moma.org/collection/works/79354,http://www.moma.org/media/W1siZiIsIjMyMTkwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fc5541be4365fa15
Odol,Stuart Davis,"American, 1892–1964",Male,1924,Oil on cardboard,http://www.moma.org/collection/works/80171,http://www.moma.org/media/W1siZiIsIjMyMTkwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=98635f6c39328a68
The Amusements of a Young Girl,Giorgio de Chirico,"Italian, born Greece. 1888–1978",Male,late 1915,Oil on canvas,http://www.moma.org/collection/works/80590,http://www.moma.org/media/W1siZiIsIjMyMzE4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a343757c1b7e8bb0
Untitled (Pearls),Sergej Jensen,"Danish, born 1973",Male,2008,Beads on fabric on silk,http://www.moma.org/collection/works/187159,http://www.moma.org/media/W1siZiIsIjMyMzE4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0e0ffd5f1218831d
Great Metaphysical Interior,Giorgio de Chirico,"Italian, born Greece. 1888–1978",Male,"Ferrara, April-August 1917",Oil on canvas,http://www.moma.org/collection/works/80539,http://www.moma.org/media/W1siZiIsIjMyNDc0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dfb9a95e279577ad
Painting,Patrick Henry Bruce,"American, 1881–1936",Male,c. 1929-30,Oil on canvas,http://www.moma.org/collection/works/79208,http://www.moma.org/media/W1siZiIsIjMyNDc2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65b65cc9fd68e4d1
Satie,Thomas Chimes,"American, 1921–2009",Male,1987,Oil on canvas,http://www.moma.org/collection/works/196037,http://www.moma.org/media/W1siZiIsIjMzMDkwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=03cda87192e3aa62
Untitled,Jack Goldstein,"Canadian, 1945–2003",Male,1981,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/189256,http://www.moma.org/media/W1siZiIsIjMzMDQ5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=58e5aee5bcca10e9
Maria,Marcel Broodthaers,"Belgian, 1924–1976",Male,1966,"Dress, hanger, and printed shopping bag with eggshells, on primed canvas",http://www.moma.org/collection/works/146941,http://www.moma.org/media/W1siZiIsIjMzMDU0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5964a79aebfb2212
Four Eggs,Marcel Broodthaers,"Belgian, 1924–1976",Male,1966,Eggshells and paint on stretched canvas,http://www.moma.org/collection/works/146900,http://www.moma.org/media/W1siZiIsIjMzMDU0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fc0c971adc895ef0
Untitled (General with Cigar),Marcel Broodthaers,"Belgian, 1924–1976",Male,1970,Found oil painting and cigar,http://www.moma.org/collection/works/146919,http://www.moma.org/media/W1siZiIsIjMzMDU0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0141ad9ab3cce26e
English Series,Marcel Broodthaers,"Belgian, 1924–1976",Male,1972,"Letterpress on unstretched, primed canvases, in nine parts",http://www.moma.org/collection/works/146989,http://www.moma.org/media/W1siZiIsIjMzMDU1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b3fa73d8b283e69
March Light,John Walker,"British, born 1939",Male,2001,Oil on canvas,http://www.moma.org/collection/works/100342,http://www.moma.org/media/W1siZiIsIjMzMDU2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4aa8b4b402bdba89
"July 16, 1968",Michel Parmentier,"French, 1938–2000",Male,1968,Lacquer on canvas,http://www.moma.org/collection/works/188112,http://www.moma.org/media/W1siZiIsIjMzMDUwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2936adb416e1e4e0
The Piano Lesson,Henri Matisse,"French, 1869–1954",Male,"Issy-les-Moulineaux, late summer 1916",Oil on canvas,http://www.moma.org/collection/works/78908,http://www.moma.org/media/W1siZiIsIjMzMDYxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b113c5114479b468
Truly,Marcel Broodthaers,"Belgian, 1924–1976",Male,1968,Photographic canvas,http://www.moma.org/collection/works/146911,http://www.moma.org/media/W1siZiIsIjMzMDYxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=489c6635785d8009
1951-T No. 3,Clyfford Still,"American, 1904–1980",Male,1951,Oil on canvas,http://www.moma.org/collection/works/79371,http://www.moma.org/media/W1siZiIsIjMzMDYxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9d4764eb29f6df58
Writing 59-74-77,Park Seo Bo,"Korean, born 1931",Male,1974/1977,Pencil and oil on canvas,http://www.moma.org/collection/works/196042,http://www.moma.org/media/W1siZiIsIjMzMTE1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c970e36a756cd73d
Hudson,Ralph Humphrey,"American, 1932–1990",Male,1968,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/79262,http://www.moma.org/media/W1siZiIsIjMzMTQzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5ef7032a496c5a3b
Tulips 4,Alex Katz,"American, born 1927",Male,2013,Oil on linen,http://www.moma.org/collection/works/185740,http://www.moma.org/media/W1siZiIsIjMzMTU4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=87b3c0550024a408
Tehachapi II,Mary Heilmann,"American, born 1940",Female,1979,"Synthetic polymer paint on canvas, two panels",http://www.moma.org/collection/works/196478,http://www.moma.org/media/W1siZiIsIjMzMTY3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=514cb0243dfb7663
Wall Dog,Michael Williams,"American, born 1978",Male,2013,Ink and synthetic polymer paint on canvas,http://www.moma.org/collection/works/179600,http://www.moma.org/media/W1siZiIsIjMzMTY4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3249b75d4962888e
Dead,Gerhard Richter,"German, born 1932",Male,1963,Oil on canvas,http://www.moma.org/collection/works/173763,http://www.moma.org/media/W1siZiIsIjMzMTYxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=96f5d0fcbb5a1ca5
Agriaki,Olle Baertling,"Swedish, 1911–1981",Male,1959,Oil on canvas,http://www.moma.org/collection/works/79824,http://www.moma.org/media/W1siZiIsIjMzMzE3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7a3f10b5969bc249
City Night,Norman Lewis,"American, 1909–1979",Male,1949,Oil on wood,http://www.moma.org/collection/works/140169,http://www.moma.org/media/W1siZiIsIjMzMzM1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a620ef9ff211bdbf
Hope Hill Road,Robert Gober,"American, born 1954",Male,1975,Oil on board,http://www.moma.org/collection/works/178824,http://www.moma.org/media/W1siZiIsIjMzMzYyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95036078508bb3e8
"Little Three for Two: Red, Yellow, Blue",Mary Heilmann,"American, born 1940",Female,1976,"Synthetic polymer paint on canvas
",http://www.moma.org/collection/works/196211,http://www.moma.org/media/W1siZiIsIjMzMzYyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3bc1e21eaf8e0939
Back and Front of Time: S.A. Equation,Shusaku Arakawa,"American, born Japan. 1936–2010",Male,1965,"Oil, pencil, and colored pencil on canvas",http://www.moma.org/collection/works/80700,http://www.moma.org/media/W1siZiIsIjMzMzYyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a14e16fc088d8bbc
The Portrait of Mr. M,Shusaku Arakawa,"American, born Japan. 1936–2010",Male,1967,"Synthetic polymer paint, felt-tipped pen, ink , and pencil on canvas",http://www.moma.org/collection/works/146952,http://www.moma.org/media/W1siZiIsIjMzMzYyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cd5d27a7846da376
Beach Runner (Clara),Nicole Eisenman,"American, born 1965",Female,2014,Oil on canvas,http://www.moma.org/collection/works/180114,http://www.moma.org/media/W1siZiIsIjMzNDM1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1f163d3d7afb39bb
Doctor Faustroll,Thomas Chimes,"American, 1921–2009",Male,1977,Oil on canvas mounted on wood panel in artist wood frame with copper plate,http://www.moma.org/collection/works/196036,http://www.moma.org/media/W1siZiIsIjMzNDMyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6d6efdd4116b287b
Untitled No. 1,Agnes Martin,"American, born Canada. 1912–2004",Female,1981,"Gesso, synthetic polymer paint, and pencil on canvas",http://www.moma.org/collection/works/79669,http://www.moma.org/media/W1siZiIsIjMzNDMyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1f6ca97016f42590
Untitled,Etel Adnan,"American, born Lebanon, 1925",Female,1965/1966,Oil on canvas,http://www.moma.org/collection/works/195562,http://www.moma.org/media/W1siZiIsIjMzNDMyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1441e3ad915c1fad
The Bodyguard,Bruno Ceccobelli,"Italian, born 1952",Male,1982,"Oil paint, tar, sulphur, rope, and metal bucket on tarpaulin",http://www.moma.org/collection/works/78920,http://www.moma.org/media/W1siZiIsIjMzNjk1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f20473e7976a97eb
The Charnel House,Pablo Picasso,"Spanish, 1881–1973",Male,"Paris, 1944-45",Oil and charcoal on canvas,http://www.moma.org/collection/works/78752,http://www.moma.org/media/W1siZiIsIjMzNjU4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0d6854c9a10996c3
Business Prospers,Jean Dubuffet,"French, 1901–1985",Male,June 1961,Oil on canvas,http://www.moma.org/collection/works/78856,http://www.moma.org/media/W1siZiIsIjMzNjU5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=57687fe7fc3cbb88
"""M'Amenez-y""",Francis Picabia,"French, 1879–1953",Male,"Paris, November 1919 - January 1920",Oil and enamel paint on cardboard,http://www.moma.org/collection/works/38561,http://www.moma.org/media/W1siZiIsIjMzNjY1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f29d885c0b373bbd
Saintpaulia,William Ronald,"Canadian, 1926–1998",Male,1956,Oil on canvas,http://www.moma.org/collection/works/78577,http://www.moma.org/media/W1siZiIsIjMzNjY1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0b463ea38a839529
Tarentelle,Francis Picabia,"French, 1879–1953",Male,"Paris, January - early June 1912",Oil on canvas,http://www.moma.org/collection/works/80259,http://www.moma.org/media/W1siZiIsIjMzNjY1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eb5e3eb71f8b3f6b
Soul of the Underground,Jean Dubuffet,"French, 1901–1985",Male,"Vence, December 1959",Oil on aluminum foil on composition board,http://www.moma.org/collection/works/80225,http://www.moma.org/media/W1siZiIsIjMzNjY1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f7e92114764ca69e
Achrome,Piero Manzoni,"Italian, 1933–1963",Male,1960,Kaolin on canvas,http://www.moma.org/collection/works/78364,http://www.moma.org/media/W1siZiIsIjMzNzcwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2a538e05fcf91e6f
The Spring,Francis Picabia,"French, 1879–1953",Male,"Saint Cloud, spring or summer 1912",Oil on canvas,http://www.moma.org/collection/works/80658,http://www.moma.org/media/W1siZiIsIjMzNzE3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f3645f229aa742a6
Space Modulator L3,László Moholy-Nagy,"American, born Hungary. 1895–1946",Male,1936,"Oil on perforated zinc and composition board, with glass-headed pins",http://www.moma.org/collection/works/79183,http://www.moma.org/media/W1siZiIsIjMzNzk4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1ddc7640a1ee541f
Untitled,László Moholy-Nagy,"American, born Hungary. 1895–1946",Male,1942,Oil on incised and flawed plexiglass,http://www.moma.org/collection/works/79917,http://www.moma.org/media/W1siZiIsIjMzNzk5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=51b573bf8d046844
White Circle,Ilya Bolotowsky,"American, born Russia. 1907–1981",Male,1958,Oil on canvas,http://www.moma.org/collection/works/78501,http://www.moma.org/media/W1siZiIsIjMzODgyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e25b4db5da40760b
Large Blackboard with Shelf,Santiago Cárdenas,"Colombian, born 1937",Male,1975,Oil on canvas,http://www.moma.org/collection/works/80038,http://www.moma.org/media/W1siZiIsIjMzODI0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f21b87372138a7b4
Maternity,Eugène Carrière,"French, 1849–1906",Male,c. 1892,Oil on canvas,http://www.moma.org/collection/works/80008,http://www.moma.org/media/W1siZiIsIjMzODI0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bb7a907133704d2e
Oval Painting,Ilya Bolotowsky,"American, born Russia. 1907–1981",Male,1955,Oil on canvas,http://www.moma.org/collection/works/80460,http://www.moma.org/media/W1siZiIsIjMzODk0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=062a8e0e5a21eeb9
Pin-up,Richard Hamilton,"British, 1922–2011",Male,1961,"Oil, cellulose, and collage on panel",http://www.moma.org/collection/works/79789,http://www.moma.org/media/W1siZiIsIjMzOTA1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1066499b6752659d
The Dream,Henri Rousseau,"French, 1844–1910",Male,1910,Oil on canvas,http://www.moma.org/collection/works/79277,http://www.moma.org/media/W1siZiIsIjMzOTE0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e6fa8c698d629b57
Reclining Figure,Graham Coughtry,"Canadian, 1931–1999",Male,1961,Oil on canvas,http://www.moma.org/collection/works/79560,http://www.moma.org/media/W1siZiIsIjMzOTE0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a666544d6dcac181
Optical Number 9,Harold Barling Town,"Canadian, 1924–1991",Male,1964,Oil and synthetic polymer paint on canvas,http://www.moma.org/collection/works/79867,http://www.moma.org/media/W1siZiIsIjMzOTE0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b6a75017f4de1030
Let's Walk to the Middle of the Ocean,Mark Bradford,"American, born 1961",Male,2015,"Paper, acrylic paint, and acrylic varnish on canvas",http://www.moma.org/collection/works/199580,http://www.moma.org/media/W1siZiIsIjMzOTExNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fa8afa5b1fba7326
Family Circle,Ronald Markman,"American, born 1931",Male,1965,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/78808,http://www.moma.org/media/W1siZiIsIjMzOTExNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4428c6cb6d684fd9
Duplex,Oli Sihvonen,"American, 1921–1991",Male,1963,Oil on canvas,http://www.moma.org/collection/works/78844,http://www.moma.org/media/W1siZiIsIjMzOTExOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a9968859ec8e91ee
Alkahest E,Gary Stephan,"American, born 1942",Male,May 1973,Oil on canvas,http://www.moma.org/collection/works/78937,http://www.moma.org/media/W1siZiIsIjMzOTEyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=508885e7bf8be138
